market,stock,company,date,close,volume,open,high,low
NYSE,ORCL,ORACLE,05/05/2021,79.19,8720347,78.97,79.83,78.72
NYSE,ORCL,ORACLE,05/04/2021,78.53,15316550,77.07,78.70,76.93
NYSE,ORCL,ORACLE,05/03/2021,77.33,15319640,76.28,77.48,76.08
NYSE,ORCL,ORACLE,04/30/2021,75.79,7825321,75.56,75.92,75.19
NYSE,ORCL,ORACLE,04/29/2021,75.87,7940387,75.38,75.90,74.64
NYSE,ORCL,ORACLE,04/28/2021,74.77,6107809,75.16,75.27,74.66
NYSE,ORCL,ORACLE,04/27/2021,75.22,9300188,74.39,75.43,74.22
NYSE,ORCL,ORACLE,04/26/2021,74.50,9402153,74.97,75.04,74.20
NYSE,ORCL,ORACLE,04/23/2021,74.97,10665760,74.29,75.00,73.85
NYSE,ORCL,ORACLE,04/22/2021,74.87,16769290,76.11,76.48,74.75
NYSE,ORCL,ORACLE,04/21/2021,76.66,18672800,78.79,79.34,76.53
NYSE,ORCL,ORACLE,04/20/2021,79.24,12562250,78.70,79.42,78.65
NYSE,ORCL,ORACLE,04/19/2021,78.75,19967190,78.81,80.21,78.34
NYSE,ORCL,ORACLE,04/16/2021,78.95,13334090,78.31,79.34,77.86
NYSE,ORCL,ORACLE,04/15/2021,78.29,13604190,77.00,78.55,76.83
NYSE,ORCL,ORACLE,04/14/2021,76.82,12730820,77.04,77.37,76.51
NYSE,ORCL,ORACLE,04/13/2021,76.67,13142450,76.16,77.01,75.90
NYSE,ORCL,ORACLE,04/12/2021,76.12,10634900,75.25,76.19,75.20
NYSE,ORCL,ORACLE,04/09/2021,75.58,13285730,75.35,75.69,74.90
NYSE,ORCL,ORACLE,04/08/2021,75.28,13507960,74.27,75.53,74.15
NYSE,ORCL,ORACLE,04/07/2021,74.07,12356770,73.60,74.18,73.45
NYSE,ORCL,ORACLE,04/06/2021,74.28,14699810,73.62,74.65,73.16
NYSE,ORCL,ORACLE,04/05/2021,74.16,25010150,72.19,74.90,72.06
NYSE,ORCL,ORACLE,04/01/2021,71.81,13228750,70.46,71.83,70.34
NYSE,ORCL,ORACLE,03/31/2021,70.17,9971736,70.70,71.10,69.91
NYSE,ORCL,ORACLE,03/30/2021,70.55,12000180,70.83,71.05,69.95
NYSE,ORCL,ORACLE,03/29/2021,71.13,15183700,70.21,72.33,70.17
NYSE,ORCL,ORACLE,03/26/2021,70.25,12617300,68.57,70.37,68.28
NYSE,ORCL,ORACLE,03/25/2021,68.63,14844720,66.96,68.73,66.76
NYSE,ORCL,ORACLE,03/24/2021,66.83,11391120,67.11,67.41,66.74
NYSE,ORCL,ORACLE,03/23/2021,67.27,12390140,66.33,67.94,66.33
NYSE,ORCL,ORACLE,03/22/2021,66.32,10263670,66.22,66.52,65.86
NYSE,ORCL,ORACLE,03/19/2021,66.26,30963640,66.79,66.84,65.96
NYSE,ORCL,ORACLE,03/18/2021,66.74,13751420,66.47,67.01,66.09
NYSE,ORCL,ORACLE,03/17/2021,66.22,11892390,66.80,66.85,66.16
NYSE,ORCL,ORACLE,03/16/2021,66.85,14512510,68.00,68.07,66.68
NYSE,ORCL,ORACLE,03/15/2021,67.73,8921150,66.95,67.78,66.90
NYSE,ORCL,ORACLE,03/12/2021,67.16,11606330,66.96,67.87,66.45
NYSE,ORCL,ORACLE,03/11/2021,67.41,38095370,67.65,68.10,65.43
NYSE,ORCL,ORACLE,03/10/2021,72.12,21378580,73.50,73.62,71.50
NYSE,ORCL,ORACLE,03/09/2021,72.64,17296380,72.40,73.22,72.00
NYSE,ORCL,ORACLE,03/08/2021,72.16,23300490,70.47,72.94,70.10
NYSE,ORCL,ORACLE,03/05/2021,69.97,34211450,67.31,71.72,67.31
NYSE,ORCL,ORACLE,03/04/2021,65.61,19951120,66.68,67.31,65.31
NYSE,ORCL,ORACLE,03/03/2021,66.91,15827620,66.25,67.54,66.20
NYSE,ORCL,ORACLE,03/02/2021,66.66,13282030,66.15,67.42,66.00
NYSE,ORCL,ORACLE,03/01/2021,66.17,11758870,64.95,66.73,64.77
NYSE,ORCL,ORACLE,02/26/2021,64.51,20512570,65.54,66.28,64.50
NYSE,ORCL,ORACLE,02/25/2021,65.30,15356110,64.64,66.36,64.59
NYSE,ORCL,ORACLE,02/24/2021,64.70,10609340,64.49,65.15,64.08
NYSE,ORCL,ORACLE,02/23/2021,64.50,18175420,64.42,65.22,64.05
NYSE,ORCL,ORACLE,02/22/2021,64.45,20940320,62.85,64.97,62.28
NYSE,ORCL,ORACLE,02/19/2021,61.13,10905120,62.26,62.36,61.08
NYSE,ORCL,ORACLE,02/18/2021,62.07,6262831,61.81,62.21,61.66
NYSE,ORCL,ORACLE,02/17/2021,62.09,6245136,61.83,62.15,61.36
NYSE,ORCL,ORACLE,02/16/2021,62.14,7526113,63.11,63.26,62.10
NYSE,ORCL,ORACLE,02/12/2021,63.08,6663628,62.32,63.12,62.31
NYSE,ORCL,ORACLE,02/11/2021,62.70,7690915,63.56,63.97,62.28
NYSE,ORCL,ORACLE,02/10/2021,63.27,9577544,63.84,63.90,62.93
NYSE,ORCL,ORACLE,02/09/2021,63.67,5437365,63.08,63.85,62.91
NYSE,ORCL,ORACLE,02/08/2021,63.11,7003488,63.79,63.87,62.84
NYSE,ORCL,ORACLE,02/05/2021,63.60,9170225,63.50,64.07,63.28
NYSE,ORCL,ORACLE,02/04/2021,63.35,9928668,62.48,63.39,62.25
NYSE,ORCL,ORACLE,02/03/2021,62.17,9933501,62.18,62.75,61.98
NYSE,ORCL,ORACLE,02/02/2021,62.37,10528000,61.88,62.92,61.80
NYSE,ORCL,ORACLE,02/01/2021,61.51,10553530,60.92,62.01,60.74
NYSE,ORCL,ORACLE,01/29/2021,60.43,11451810,61.16,61.50,60.21
NYSE,ORCL,ORACLE,01/28/2021,61.22,11166410,62.55,63.24,61.17
NYSE,ORCL,ORACLE,01/27/2021,62.55,14789030,61.40,63.18,61.37
NYSE,ORCL,ORACLE,01/26/2021,61.80,8186548,61.06,62.04,60.84
NYSE,ORCL,ORACLE,01/25/2021,60.90,8524722,60.38,60.95,59.77
NYSE,ORCL,ORACLE,01/22/2021,60.36,9897003,60.94,61.15,59.74
NYSE,ORCL,ORACLE,01/21/2021,61.21,6951250,61.65,61.85,60.92
NYSE,ORCL,ORACLE,01/20/2021,61.56,7025010,61.37,62.03,61.15
NYSE,ORCL,ORACLE,01/19/2021,61.29,8903369,62.10,62.29,61.10
NYSE,ORCL,ORACLE,01/15/2021,61.78,7532602,61.60,62.00,61.21
NYSE,ORCL,ORACLE,01/14/2021,61.60,10258640,62.07,62.17,61.51
NYSE,ORCL,ORACLE,01/13/2021,62.06,8298324,62.32,62.59,61.97
NYSE,ORCL,ORACLE,01/12/2021,62.42,7758409,63.00,63.02,62.18
NYSE,ORCL,ORACLE,01/11/2021,63.03,6286635,62.95,63.57,62.84
NYSE,ORCL,ORACLE,01/08/2021,63.38,7751661,63.18,63.54,62.91
NYSE,ORCL,ORACLE,01/07/2021,63.07,7383087,62.85,63.74,62.85
NYSE,ORCL,ORACLE,01/06/2021,62.57,8685354,62.27,63.35,61.91
NYSE,ORCL,ORACLE,01/05/2021,62.96,11005680,63.68,63.79,62.48
NYSE,ORCL,ORACLE,01/04/2021,63.75,11249920,64.69,64.70,63.17
NYSE,ORCL,ORACLE,12/31/2020,64.69,6928616,64.34,64.77,64.01
NYSE,ORCL,ORACLE,12/30/2020,64.40,6191976,64.80,64.91,64.35
NYSE,ORCL,ORACLE,12/29/2020,64.46,7770151,65.25,65.27,64.23
NYSE,ORCL,ORACLE,12/28/2020,64.87,6463473,65.41,65.69,64.75
NYSE,ORCL,ORACLE,12/24/2020,64.96,3796498,65.05,65.59,64.78
NYSE,ORCL,ORACLE,12/23/2020,65.30,13075190,65.26,66.20,65.15
NYSE,ORCL,ORACLE,12/22/2020,65.15,17148220,64.56,66.00,64.43
NYSE,ORCL,ORACLE,12/21/2020,64.48,18210160,63.89,65.19,63.88
NYSE,ORCL,ORACLE,12/18/2020,65.06,33728700,63.48,65.34,63.43
NYSE,ORCL,ORACLE,12/17/2020,63.61,15320550,62.99,64.05,62.73
NYSE,ORCL,ORACLE,12/16/2020,62.78,16119880,61.87,63.19,61.85
NYSE,ORCL,ORACLE,12/15/2020,61.86,15510280,61.09,62.19,60.90
NYSE,ORCL,ORACLE,12/14/2020,60.76,16193570,60.83,61.66,60.69
NYSE,ORCL,ORACLE,12/11/2020,60.61,16209930,60.94,61.00,59.42
NYSE,ORCL,ORACLE,12/10/2020,59.48,14219870,59.51,59.81,59.04
NYSE,ORCL,ORACLE,12/09/2020,59.73,12204060,58.89,59.91,58.80
NYSE,ORCL,ORACLE,12/08/2020,59.03,15237800,58.99,59.71,58.22
NYSE,ORCL,ORACLE,12/07/2020,59.80,14922930,59.96,60.20,59.63
NYSE,ORCL,ORACLE,12/04/2020,59.96,10872720,59.31,60.55,59.27
NYSE,ORCL,ORACLE,12/03/2020,59.27,9783917,59.22,59.98,59.06
NYSE,ORCL,ORACLE,12/02/2020,59.08,9330428,58.29,59.27,58.14
NYSE,ORCL,ORACLE,12/01/2020,58.74,11856020,58.20,59.28,58.01
NYSE,ORCL,ORACLE,11/30/2020,57.72,26676920,57.61,58.20,57.20
NYSE,ORCL,ORACLE,11/27/2020,57.76,5627039,57.40,57.87,57.15
NYSE,ORCL,ORACLE,11/25/2020,57.41,6848882,57.72,57.76,57.26
NYSE,ORCL,ORACLE,11/24/2020,57.57,10427810,56.60,57.90,56.36
NYSE,ORCL,ORACLE,11/23/2020,56.08,8236572,55.85,56.57,55.77
NYSE,ORCL,ORACLE,11/20/2020,55.70,8397531,56.36,56.44,55.68
NYSE,ORCL,ORACLE,11/19/2020,56.45,9643358,56.09,56.48,55.56
NYSE,ORCL,ORACLE,11/18/2020,56.25,8998775,57.12,57.29,56.24
NYSE,ORCL,ORACLE,11/17/2020,57.12,5569888,57.00,57.39,56.81
NYSE,ORCL,ORACLE,11/16/2020,57.15,6309178,57.02,57.61,56.88
NYSE,ORCL,ORACLE,11/13/2020,56.91,5871756,56.88,57.09,56.55
NYSE,ORCL,ORACLE,11/12/2020,56.45,7325363,57.26,57.49,56.10
NYSE,ORCL,ORACLE,11/11/2020,57.20,7724436,57.06,57.63,56.80
NYSE,ORCL,ORACLE,11/10/2020,56.67,9016029,56.91,57.24,56.20
NYSE,ORCL,ORACLE,11/09/2020,56.84,11486560,58.19,59.08,56.77
NYSE,ORCL,ORACLE,11/06/2020,56.80,7510696,56.77,56.98,56.15
NYSE,ORCL,ORACLE,11/05/2020,56.66,9017093,57.46,57.65,56.42
NYSE,ORCL,ORACLE,11/04/2020,56.49,12054850,58.00,58.09,56.35
NYSE,ORCL,ORACLE,11/03/2020,56.80,8911182,57.00,57.50,56.57
NYSE,ORCL,ORACLE,11/02/2020,56.45,11413160,56.44,57.47,56.12
NYSE,ORCL,ORACLE,10/30/2020,56.11,12603420,55.75,56.64,55.45
NYSE,ORCL,ORACLE,10/29/2020,56.02,13573710,55.20,56.76,55.14
NYSE,ORCL,ORACLE,10/28/2020,55.59,13910930,56.27,56.60,55.53
NYSE,ORCL,ORACLE,10/27/2020,57.08,10806520,57.64,57.98,57.02
NYSE,ORCL,ORACLE,10/26/2020,57.49,18876910,58.10,58.48,56.53
NYSE,ORCL,ORACLE,10/23/2020,59.90,9739283,59.90,60.16,59.71
NYSE,ORCL,ORACLE,10/22/2020,59.69,11900910,59.44,59.87,58.69
NYSE,ORCL,ORACLE,10/21/2020,59.67,10114870,59.34,60.12,59.22
NYSE,ORCL,ORACLE,10/20/2020,59.75,9241256,59.92,60.33,59.63
NYSE,ORCL,ORACLE,10/19/2020,59.62,8311250,60.39,60.75,59.39
NYSE,ORCL,ORACLE,10/16/2020,60.29,6070963,60.71,61.11,60.26
NYSE,ORCL,ORACLE,10/15/2020,60.52,6251805,60.27,60.74,60.08
NYSE,ORCL,ORACLE,10/14/2020,60.96,6652230,61.35,61.53,60.85
NYSE,ORCL,ORACLE,10/13/2020,60.97,8896300,61.57,61.78,60.88
NYSE,ORCL,ORACLE,10/12/2020,61.46,8274959,61.24,61.83,61.07
NYSE,ORCL,ORACLE,10/09/2020,61.15,7355665,61.15,61.38,60.86
NYSE,ORCL,ORACLE,10/08/2020,60.89,7202796,60.79,61.30,60.63
NYSE,ORCL,ORACLE,10/07/2020,60.59,8690909,59.77,60.90,59.64
NYSE,ORCL,ORACLE,10/06/2020,59.51,9743637,59.51,60.53,59.41
NYSE,ORCL,ORACLE,10/05/2020,59.56,6899164,59.44,59.67,59.09
NYSE,ORCL,ORACLE,10/02/2020,58.83,7329794,58.71,59.52,58.51
NYSE,ORCL,ORACLE,10/01/2020,59.68,7357652,60.17,60.27,59.45
NYSE,ORCL,ORACLE,09/30/2020,59.70,11001510,59.52,60.39,59.37
NYSE,ORCL,ORACLE,09/29/2020,59.47,6394062,59.58,60.16,59.40
NYSE,ORCL,ORACLE,09/28/2020,59.58,9356280,60.03,60.54,59.47
NYSE,ORCL,ORACLE,09/25/2020,59.80,9371875,59.27,59.99,58.96
NYSE,ORCL,ORACLE,09/24/2020,59.30,9560454,58.74,59.90,58.29
NYSE,ORCL,ORACLE,09/23/2020,58.96,15513550,60.11,60.49,58.90
NYSE,ORCL,ORACLE,09/22/2020,60.62,13306040,60.38,60.75,59.46
NYSE,ORCL,ORACLE,09/21/2020,60.82,32560390,62.46,62.60,60.03
NYSE,ORCL,ORACLE,09/18/2020,59.75,49311740,59.98,60.29,59.43
NYSE,ORCL,ORACLE,09/17/2020,60.18,22831160,59.42,60.61,59.00
NYSE,ORCL,ORACLE,09/16/2020,60.43,21258940,61.12,61.39,59.65
NYSE,ORCL,ORACLE,09/15/2020,60.94,30385570,60.01,61.68,59.39
NYSE,ORCL,ORACLE,09/14/2020,59.46,50107370,60.86,61.50,59.35
NYSE,ORCL,ORACLE,09/11/2020,57.00,40220640,60.71,61.86,56.87
NYSE,ORCL,ORACLE,09/10/2020,57.33,20500890,57.44,58.18,56.75
NYSE,ORCL,ORACLE,09/09/2020,56.95,13993240,56.16,57.40,55.86
NYSE,ORCL,ORACLE,09/08/2020,55.32,16472850,55.35,55.79,54.87
NYSE,ORCL,ORACLE,09/04/2020,55.73,14697180,56.88,57.27,55.16
NYSE,ORCL,ORACLE,09/03/2020,57.10,15387420,58.72,58.99,56.65
NYSE,ORCL,ORACLE,09/02/2020,59.03,14342820,57.72,59.32,57.72
NYSE,ORCL,ORACLE,09/01/2020,57.66,10170910,57.37,58.01,57.08
NYSE,ORCL,ORACLE,08/31/2020,57.22,18683510,57.13,57.76,57.04
NYSE,ORCL,ORACLE,08/28/2020,57.88,8613830,57.33,58.16,57.21
NYSE,ORCL,ORACLE,08/27/2020,57.18,15834700,57.45,58.45,56.58
NYSE,ORCL,ORACLE,08/26/2020,57.49,11597560,56.34,57.49,56.06
NYSE,ORCL,ORACLE,08/25/2020,56.09,7427033,56.15,56.75,56.02
NYSE,ORCL,ORACLE,08/24/2020,56.01,7892051,55.76,56.11,55.44
NYSE,ORCL,ORACLE,08/21/2020,55.19,9551993,55.38,55.45,54.73
NYSE,ORCL,ORACLE,08/20/2020,55.26,10975120,55.59,55.81,55.09
NYSE,ORCL,ORACLE,08/19/2020,56.20,16751450,55.58,56.80,55.46
NYSE,ORCL,ORACLE,08/18/2020,55.18,21102610,55.62,56.93,54.87
NYSE,ORCL,ORACLE,08/17/2020,53.99,9523832,54.20,54.39,53.66
NYSE,ORCL,ORACLE,08/14/2020,54.20,5454407,54.03,54.56,53.77
NYSE,ORCL,ORACLE,08/13/2020,54.02,8260423,53.91,54.20,53.68
NYSE,ORCL,ORACLE,08/12/2020,54.17,9068344,54.52,54.70,53.97
NYSE,ORCL,ORACLE,08/11/2020,54.27,8075289,55.24,55.46,54.14
NYSE,ORCL,ORACLE,08/10/2020,54.94,10047110,55.24,55.62,54.88
NYSE,ORCL,ORACLE,08/07/2020,55.23,8772264,55.01,55.24,54.76
NYSE,ORCL,ORACLE,08/06/2020,55.28,8169855,55.49,55.60,54.94
NYSE,ORCL,ORACLE,08/05/2020,55.50,6629046,56.32,56.32,55.38
NYSE,ORCL,ORACLE,08/04/2020,56.00,6364339,55.78,56.01,55.53
NYSE,ORCL,ORACLE,08/03/2020,55.98,9165025,55.78,56.09,55.49
NYSE,ORCL,ORACLE,07/31/2020,55.45,9352834,55.18,55.47,54.33
NYSE,ORCL,ORACLE,07/30/2020,55.25,7633243,55.00,55.48,54.89
NYSE,ORCL,ORACLE,07/29/2020,55.70,7243071,55.56,55.90,55.35
NYSE,ORCL,ORACLE,07/28/2020,55.35,13030190,55.25,55.74,55.20
NYSE,ORCL,ORACLE,07/27/2020,55.34,10319940,55.66,55.95,55.32
NYSE,ORCL,ORACLE,07/24/2020,55.65,8939667,55.47,56.04,55.26
NYSE,ORCL,ORACLE,07/23/2020,55.76,12576050,56.00,56.36,55.60
NYSE,ORCL,ORACLE,07/22/2020,56.01,13842610,55.70,56.18,55.70
NYSE,ORCL,ORACLE,07/21/2020,55.91,11875100,55.80,56.34,55.58
NYSE,ORCL,ORACLE,07/20/2020,55.40,11469290,54.88,55.52,54.69
NYSE,ORCL,ORACLE,07/17/2020,54.90,14345070,56.08,56.12,54.76
NYSE,ORCL,ORACLE,07/16/2020,55.82,8779360,56.42,56.49,55.58
NYSE,ORCL,ORACLE,07/15/2020,56.62,10571040,57.42,57.84,56.38
NYSE,ORCL,ORACLE,07/14/2020,57.20,15510260,56.67,57.29,56.48
NYSE,ORCL,ORACLE,07/13/2020,57.01,15965560,57.40,57.84,56.97
NYSE,ORCL,ORACLE,07/10/2020,57.39,12615790,57.47,57.52,56.69
NYSE,ORCL,ORACLE,07/09/2020,57.53,15692560,56.99,57.80,56.82
NYSE,ORCL,ORACLE,07/08/2020,56.66,12582610,56.63,56.68,55.99
NYSE,ORCL,ORACLE,07/07/2020,56.31,13232200,56.35,56.95,56.22
NYSE,ORCL,ORACLE,07/06/2020,56.60,15309670,56.20,56.83,56.16
NYSE,ORCL,ORACLE,07/02/2020,55.94,15478900,55.79,56.43,55.65
NYSE,ORCL,ORACLE,07/01/2020,55.49,17856750,54.69,55.88,54.68
NYSE,ORCL,ORACLE,06/30/2020,55.27,18885860,54.80,55.44,54.50
NYSE,ORCL,ORACLE,06/29/2020,54.76,14366910,54.23,54.96,53.85
NYSE,ORCL,ORACLE,06/26/2020,54.18,17969440,54.35,54.59,53.63
NYSE,ORCL,ORACLE,06/25/2020,54.53,16008720,54.40,54.59,53.54
NYSE,ORCL,ORACLE,06/24/2020,54.44,18287770,55.12,55.68,54.33
NYSE,ORCL,ORACLE,06/23/2020,55.19,18695020,55.30,55.97,55.13
NYSE,ORCL,ORACLE,06/22/2020,55.12,16705850,54.09,55.39,53.88
NYSE,ORCL,ORACLE,06/19/2020,54.40,33020470,54.21,54.46,52.98
NYSE,ORCL,ORACLE,06/18/2020,53.69,19259540,51.60,54.00,51.32
NYSE,ORCL,ORACLE,06/17/2020,51.52,28692620,53.03,53.74,51.50
NYSE,ORCL,ORACLE,06/16/2020,54.59,19380240,54.46,55.00,53.78
NYSE,ORCL,ORACLE,06/15/2020,53.25,16038070,50.96,53.43,50.91
NYSE,ORCL,ORACLE,06/12/2020,51.86,11537560,52.45,53.00,50.98
NYSE,ORCL,ORACLE,06/11/2020,51.31,12806140,53.25,53.56,51.23
NYSE,ORCL,ORACLE,06/10/2020,54.11,7436715,54.50,54.66,53.90
NYSE,ORCL,ORACLE,06/09/2020,54.18,8852655,55.00,55.06,53.88
NYSE,ORCL,ORACLE,06/08/2020,55.10,11519520,53.35,55.12,53.28
NYSE,ORCL,ORACLE,06/05/2020,53.98,12210050,53.09,54.27,52.74
NYSE,ORCL,ORACLE,06/04/2020,52.85,9696217,53.23,53.69,52.63
NYSE,ORCL,ORACLE,06/03/2020,53.49,9188780,53.33,53.62,52.99
NYSE,ORCL,ORACLE,06/02/2020,53.28,8756250,53.24,53.29,52.64
NYSE,ORCL,ORACLE,06/01/2020,53.06,7364358,53.28,53.39,52.79
NYSE,ORCL,ORACLE,05/29/2020,53.77,14735340,53.62,53.94,52.99
NYSE,ORCL,ORACLE,05/28/2020,53.62,9465604,53.76,54.15,53.22
NYSE,ORCL,ORACLE,05/27/2020,53.20,9228093,53.00,53.25,52.57
NYSE,ORCL,ORACLE,05/26/2020,52.78,11200710,53.65,53.68,52.65
NYSE,ORCL,ORACLE,05/22/2020,52.62,7211659,52.34,52.64,52.08
NYSE,ORCL,ORACLE,05/21/2020,52.22,7464119,52.76,52.94,52.12
NYSE,ORCL,ORACLE,05/20/2020,52.90,9115916,53.09,53.27,52.65
NYSE,ORCL,ORACLE,05/19/2020,52.34,9805061,53.18,53.25,52.32
NYSE,ORCL,ORACLE,05/18/2020,53.15,9901976,53.91,53.95,53.07
NYSE,ORCL,ORACLE,05/15/2020,52.92,39055670,52.70,53.99,52.52
NYSE,ORCL,ORACLE,05/14/2020,52.91,13794020,51.14,53.03,50.86
NYSE,ORCL,ORACLE,05/13/2020,51.65,10274290,52.43,52.49,51.28
NYSE,ORCL,ORACLE,05/12/2020,52.27,8599125,53.80,53.83,52.25
NYSE,ORCL,ORACLE,05/11/2020,53.53,8138678,53.13,53.83,53.06
NYSE,ORCL,ORACLE,05/08/2020,53.57,8131796,53.19,53.78,52.77
NYSE,ORCL,ORACLE,05/07/2020,52.60,7155008,52.40,52.92,52.27
NYSE,ORCL,ORACLE,05/06/2020,51.86,7049965,52.43,52.50,51.70
NYSE,ORCL,ORACLE,05/05/2020,52.05,7271831,52.22,52.86,51.99
NYSE,ORCL,ORACLE,05/04/2020,51.75,7568136,51.71,51.79,51.10
NYSE,ORCL,ORACLE,05/01/2020,51.79,8702464,52.38,52.44,51.31
NYSE,ORCL,ORACLE,04/30/2020,52.97,11808810,53.47,53.60,52.80
NYSE,ORCL,ORACLE,04/29/2020,53.88,9064459,53.95,54.28,53.69
NYSE,ORCL,ORACLE,04/28/2020,53.20,8350539,53.90,54.15,53.13
NYSE,ORCL,ORACLE,04/27/2020,53.37,9123356,53.36,53.64,53.06
NYSE,ORCL,ORACLE,04/24/2020,53.01,9404138,52.41,53.05,51.96
NYSE,ORCL,ORACLE,04/23/2020,51.97,10330320,52.23,52.99,51.45
NYSE,ORCL,ORACLE,04/22/2020,52.27,9669227,52.03,52.58,51.77
NYSE,ORCL,ORACLE,04/21/2020,51.31,14111660,53.23,53.34,51.12
NYSE,ORCL,ORACLE,04/20/2020,53.91,10358910,54.05,54.58,53.80
NYSE,ORCL,ORACLE,04/17/2020,54.62,13608890,54.52,54.72,53.97
NYSE,ORCL,ORACLE,04/16/2020,53.70,14098310,53.15,53.87,53.07
NYSE,ORCL,ORACLE,04/15/2020,53.16,10398180,53.21,53.45,52.81
NYSE,ORCL,ORACLE,04/14/2020,54.00,11674650,53.71,54.10,53.45
NYSE,ORCL,ORACLE,04/13/2020,52.97,12695030,52.70,53.14,52.40
NYSE,ORCL,ORACLE,04/09/2020,53.18,15521530,52.24,53.62,52.03
NYSE,ORCL,ORACLE,04/08/2020,52.13,15710700,50.98,52.68,50.88
NYSE,ORCL,ORACLE,04/07/2020,50.76,14063020,52.15,52.33,50.71
NYSE,ORCL,ORACLE,04/06/2020,51.49,13845790,50.40,51.88,50.35
NYSE,ORCL,ORACLE,04/03/2020,49.40,13362480,49.30,50.05,48.95
NYSE,ORCL,ORACLE,04/02/2020,49.80,16434410,48.18,49.89,48.10
NYSE,ORCL,ORACLE,04/01/2020,48.71,17918490,46.55,48.99,46.04
NYSE,ORCL,ORACLE,03/31/2020,48.33,15803790,51.12,51.18,48.00
NYSE,ORCL,ORACLE,03/30/2020,50.36,20611900,50.40,51.59,49.59
NYSE,ORCL,ORACLE,03/27/2020,49.83,20025300,49.09,51.60,48.56
NYSE,ORCL,ORACLE,03/26/2020,50.48,22418940,46.38,50.74,46.19
NYSE,ORCL,ORACLE,03/25/2020,45.94,25625780,47.10,48.74,45.48
NYSE,ORCL,ORACLE,03/24/2020,47.84,19323690,45.33,48.01,45.30
NYSE,ORCL,ORACLE,03/23/2020,44.19,23063660,45.00,46.49,43.89
NYSE,ORCL,ORACLE,03/20/2020,45.65,26341190,45.02,46.70,44.51
NYSE,ORCL,ORACLE,03/19/2020,45.07,20159070,46.47,47.97,44.87
NYSE,ORCL,ORACLE,03/18/2020,47.27,29557010,43.67,47.80,42.56
NYSE,ORCL,ORACLE,03/17/2020,46.86,25588860,43.62,47.71,41.66
NYSE,ORCL,ORACLE,03/16/2020,42.72,27493700,42.51,47.57,41.26
NYSE,ORCL,ORACLE,03/13/2020,47.93,28339430,44.45,47.99,43.42
NYSE,ORCL,ORACLE,03/12/2020,39.80,24123760,41.12,43.40,39.71
NYSE,ORCL,ORACLE,03/11/2020,44.72,24142850,46.81,47.48,44.27
NYSE,ORCL,ORACLE,03/10/2020,48.58,27067700,47.45,48.91,46.16
NYSE,ORCL,ORACLE,03/09/2020,46.01,25949260,44.95,47.57,44.66
NYSE,ORCL,ORACLE,03/06/2020,47.37,24581380,46.57,48.30,46.46
NYSE,ORCL,ORACLE,03/05/2020,48.00,15842950,49.23,49.68,47.75
NYSE,ORCL,ORACLE,03/04/2020,50.54,14813720,49.85,50.59,48.83
NYSE,ORCL,ORACLE,03/03/2020,48.85,21830510,50.62,51.84,48.25
NYSE,ORCL,ORACLE,03/02/2020,50.90,17328620,49.73,50.90,48.67
NYSE,ORCL,ORACLE,02/28/2020,49.46,24427060,49.24,49.89,47.90
NYSE,ORCL,ORACLE,02/27/2020,50.78,16161100,50.88,53.46,50.76
NYSE,ORCL,ORACLE,02/26/2020,52.05,16413100,51.31,53.14,51.24
NYSE,ORCL,ORACLE,02/25/2020,50.96,12202810,53.07,53.22,50.80
NYSE,ORCL,ORACLE,02/24/2020,52.65,10992550,53.10,53.53,52.51
NYSE,ORCL,ORACLE,02/21/2020,54.68,9078643,55.08,55.34,54.44
NYSE,ORCL,ORACLE,02/20/2020,55.51,6114630,55.40,55.87,54.88
NYSE,ORCL,ORACLE,02/19/2020,55.44,6819545,55.59,55.77,55.39
NYSE,ORCL,ORACLE,02/18/2020,55.45,7185651,55.42,55.76,55.10
NYSE,ORCL,ORACLE,02/14/2020,55.47,7496836,55.38,55.84,55.24
NYSE,ORCL,ORACLE,02/13/2020,55.31,8480140,55.31,55.64,55.01
NYSE,ORCL,ORACLE,02/12/2020,55.73,7541074,55.55,55.89,55.25
NYSE,ORCL,ORACLE,02/11/2020,55.15,8466579,55.17,55.54,55.11
NYSE,ORCL,ORACLE,02/10/2020,54.99,7198216,54.72,55.07,54.45
NYSE,ORCL,ORACLE,02/07/2020,54.72,7864760,54.27,54.97,54.19
NYSE,ORCL,ORACLE,02/06/2020,54.71,8832013,55.00,55.35,54.71
NYSE,ORCL,ORACLE,02/05/2020,54.74,9612932,54.67,55.03,54.58
NYSE,ORCL,ORACLE,02/04/2020,54.04,9769854,53.75,54.56,53.75
NYSE,ORCL,ORACLE,02/03/2020,53.09,8892516,52.73,53.41,52.69
NYSE,ORCL,ORACLE,01/31/2020,52.45,8884763,53.34,53.49,52.29
NYSE,ORCL,ORACLE,01/30/2020,53.31,7176193,52.82,53.33,52.28
NYSE,ORCL,ORACLE,01/29/2020,53.20,6332477,53.78,53.94,53.18
NYSE,ORCL,ORACLE,01/28/2020,53.46,8620547,52.86,53.68,52.66
NYSE,ORCL,ORACLE,01/27/2020,52.69,8259053,53.18,53.52,52.63
NYSE,ORCL,ORACLE,01/24/2020,54.07,6426029,55.06,55.20,53.88
NYSE,ORCL,ORACLE,01/23/2020,54.98,6583173,54.41,55.00,54.28
NYSE,ORCL,ORACLE,01/22/2020,54.72,6380481,55.41,55.65,54.60
